,token,timestamp,sample_token,scene_token,measurement_type,calibrated_sensor_name,sensor_data_type
3312,3313,2023-09-29 13:18:41.729452,,2,imu,lidar_ouster_right,imu
3313,3314,2023-09-29 13:18:41.738733,,2,imu,lidar_ouster_right,imu
3314,3315,2023-09-29 13:18:41.761049,,2,imu,lidar_ouster_right,imu
3315,3316,2023-09-29 13:18:41.761065,,2,imu,lidar_ouster_right,imu
3316,3317,2023-09-29 13:18:41.768381,,2,imu,lidar_ouster_right,imu
3317,3318,2023-09-29 13:18:41.779369,,2,imu,lidar_ouster_right,imu
3318,3319,2023-09-29 13:18:41.788724,,2,imu,lidar_ouster_right,imu
3319,3320,2023-09-29 13:18:41.799600,,2,imu,lidar_ouster_right,imu
3320,3321,2023-09-29 13:18:41.808949,,2,imu,lidar_ouster_right,imu
3321,3322,2023-09-29 13:18:41.818351,,2,imu,lidar_ouster_right,imu
3322,3323,2023-09-29 13:18:41.829247,,2,imu,lidar_ouster_right,imu
3323,3324,2023-09-29 13:18:41.838630,,2,imu,lidar_ouster_right,imu
3324,3325,2023-09-29 13:18:41.861691,,2,imu,lidar_ouster_right,imu
3325,3326,2023-09-29 13:18:41.861713,,2,imu,lidar_ouster_right,imu
3326,3327,2023-09-29 13:18:41.868273,,2,imu,lidar_ouster_right,imu
3327,3328,2023-09-29 13:18:41.879237,,2,imu,lidar_ouster_right,imu
3328,3329,2023-09-29 13:18:41.888617,,2,imu,lidar_ouster_right,imu
3329,3330,2023-09-29 13:18:41.899549,,2,imu,lidar_ouster_right,imu
3330,3331,2023-09-29 13:18:41.908900,,2,imu,lidar_ouster_right,imu
3331,3332,2023-09-29 13:18:41.918249,,2,imu,lidar_ouster_right,imu
3332,3333,2023-09-29 13:18:41.929181,,2,imu,lidar_ouster_right,imu
3333,3334,2023-09-29 13:18:41.938581,,2,imu,lidar_ouster_right,imu
3334,3335,2023-09-29 13:18:41.962683,,2,imu,lidar_ouster_right,imu
3335,3336,2023-09-29 13:18:41.962705,,2,imu,lidar_ouster_right,imu
3336,3337,2023-09-29 13:18:41.968210,,2,imu,lidar_ouster_right,imu
3337,3338,2023-09-29 13:18:41.979156,,2,imu,lidar_ouster_right,imu
3338,3339,2023-09-29 13:18:41.988543,,2,imu,lidar_ouster_right,imu
3339,3340,2023-09-29 13:18:41.999942,,2,imu,lidar_ouster_right,imu
3340,3341,2023-09-29 13:18:42.008862,,2,imu,lidar_ouster_right,imu
3341,3342,2023-09-29 13:18:42.018225,,2,imu,lidar_ouster_right,imu
3342,3343,2023-09-29 13:18:42.029161,,2,imu,lidar_ouster_right,imu
3343,3344,2023-09-29 13:18:42.038512,,2,imu,lidar_ouster_right,imu
3344,3345,2023-09-29 13:18:42.062450,,2,imu,lidar_ouster_right,imu
3345,3346,2023-09-29 13:18:42.062482,,2,imu,lidar_ouster_right,imu
3346,3347,2023-09-29 13:18:42.068164,,2,imu,lidar_ouster_right,imu
3347,3348,2023-09-29 13:18:42.079123,,2,imu,lidar_ouster_right,imu
3348,3349,2023-09-29 13:18:42.088480,,2,imu,lidar_ouster_right,imu
3349,3350,2023-09-29 13:18:42.099430,,2,imu,lidar_ouster_right,imu
3350,3351,2023-09-29 13:18:42.108811,,2,imu,lidar_ouster_right,imu
3351,3352,2023-09-29 13:18:42.118173,,2,imu,lidar_ouster_right,imu
3352,3353,2023-09-29 13:18:42.129135,,2,imu,lidar_ouster_right,imu
3353,3354,2023-09-29 13:18:42.138514,,2,imu,lidar_ouster_right,imu
3354,3355,2023-09-29 13:18:42.168236,,2,imu,lidar_ouster_right,imu
3355,3356,2023-09-29 13:18:42.168264,,2,imu,lidar_ouster_right,imu
3356,3357,2023-09-29 13:18:42.168301,,2,imu,lidar_ouster_right,imu
3357,3358,2023-09-29 13:18:42.179147,,2,imu,lidar_ouster_right,imu
3358,3359,2023-09-29 13:18:42.188549,,2,imu,lidar_ouster_right,imu
3359,3360,2023-09-29 13:18:42.199446,,2,imu,lidar_ouster_right,imu
3360,3361,2023-09-29 13:18:35.543757,,2,intensity_image,lidar_ouster_right,file
3361,3362,2023-09-29 13:18:35.644009,,2,intensity_image,lidar_ouster_right,file
3362,3363,2023-09-29 13:18:35.744889,,2,intensity_image,lidar_ouster_right,file
3363,3364,2023-09-29 13:18:35.843847,,2,intensity_image,lidar_ouster_right,file
3364,3365,2023-09-29 13:18:35.946478,,2,intensity_image,lidar_ouster_right,file
3365,3366,2023-09-29 13:18:36.044456,,2,intensity_image,lidar_ouster_right,file
3366,3367,2023-09-29 13:18:36.143591,,2,intensity_image,lidar_ouster_right,file
3367,3368,2023-09-29 13:18:36.243483,,2,intensity_image,lidar_ouster_right,file
3368,3369,2023-09-29 13:18:36.345384,,2,intensity_image,lidar_ouster_right,file
3369,3370,2023-09-29 13:18:36.544011,,2,intensity_image,lidar_ouster_right,file
3370,3371,2023-09-29 13:18:36.645182,,2,intensity_image,lidar_ouster_right,file
3371,3372,2023-09-29 13:18:36.843998,,2,intensity_image,lidar_ouster_right,file
3372,3373,2023-09-29 13:18:36.945435,66.0,2,intensity_image,lidar_ouster_right,file
3373,3374,2023-09-29 13:18:37.044050,,2,intensity_image,lidar_ouster_right,file
3374,3375,2023-09-29 13:18:37.244788,,2,intensity_image,lidar_ouster_right,file
3375,3376,2023-09-29 13:18:37.245166,,2,intensity_image,lidar_ouster_right,file
3376,3377,2023-09-29 13:18:37.343936,,2,intensity_image,lidar_ouster_right,file
3377,3378,2023-09-29 13:18:37.444150,,2,intensity_image,lidar_ouster_right,file
3378,3379,2023-09-29 13:18:37.546987,,2,intensity_image,lidar_ouster_right,file
3379,3380,2023-09-29 13:18:37.645686,,2,intensity_image,lidar_ouster_right,file
3380,3381,2023-09-29 13:18:37.744245,,2,intensity_image,lidar_ouster_right,file
3381,3382,2023-09-29 13:18:37.945715,,2,intensity_image,lidar_ouster_right,file
3382,3383,2023-09-29 13:18:38.045489,,2,intensity_image,lidar_ouster_right,file
3383,3384,2023-09-29 13:18:38.145862,,2,intensity_image,lidar_ouster_right,file
3384,3385,2023-09-29 13:18:38.244178,,2,intensity_image,lidar_ouster_right,file
3385,3386,2023-09-29 13:18:38.345926,,2,intensity_image,lidar_ouster_right,file
3386,3387,2023-09-29 13:18:38.445486,81.0,2,intensity_image,lidar_ouster_right,file
3387,3388,2023-09-29 13:18:38.544024,82.0,2,intensity_image,lidar_ouster_right,file
3388,3389,2023-09-29 13:18:38.644694,,2,intensity_image,lidar_ouster_right,file
3389,3390,2023-09-29 13:18:38.745668,,2,intensity_image,lidar_ouster_right,file
3390,3391,2023-09-29 13:18:38.843958,,2,intensity_image,lidar_ouster_right,file
3391,3392,2023-09-29 13:18:38.944727,,2,intensity_image,lidar_ouster_right,file
3392,3393,2023-09-29 13:18:39.146164,88.0,2,intensity_image,lidar_ouster_right,file
3393,3394,2023-09-29 13:18:39.244522,,2,intensity_image,lidar_ouster_right,file
3394,3395,2023-09-29 13:18:39.346604,,2,intensity_image,lidar_ouster_right,file
3395,3396,2023-09-29 13:18:39.445284,,2,intensity_image,lidar_ouster_right,file
3396,3397,2023-09-29 13:18:39.545085,,2,intensity_image,lidar_ouster_right,file
3397,3398,2023-09-29 13:18:39.645828,,2,intensity_image,lidar_ouster_right,file
3398,3399,2023-09-29 13:18:39.745908,,2,intensity_image,lidar_ouster_right,file
3399,3400,2023-09-29 13:18:39.845252,,2,intensity_image,lidar_ouster_right,file
3400,3401,2023-09-29 13:18:39.947841,,2,intensity_image,lidar_ouster_right,file
3401,3402,2023-09-29 13:18:40.144726,,2,intensity_image,lidar_ouster_right,file
3402,3403,2023-09-29 13:18:40.245719,,2,intensity_image,lidar_ouster_right,file
3403,3404,2023-09-29 13:18:40.345615,,2,intensity_image,lidar_ouster_right,file
3404,3405,2023-09-29 13:18:40.444950,,2,intensity_image,lidar_ouster_right,file
3405,3406,2023-09-29 13:18:40.546957,,2,intensity_image,lidar_ouster_right,file
3406,3407,2023-09-29 13:18:40.645677,,2,intensity_image,lidar_ouster_right,file
3407,3408,2023-09-29 13:18:40.846393,,2,intensity_image,lidar_ouster_right,file
3408,3409,2023-09-29 13:18:40.945085,,2,intensity_image,lidar_ouster_right,file
3409,3410,2023-09-29 13:18:41.145749,,2,intensity_image,lidar_ouster_right,file
3410,3411,2023-09-29 13:18:41.146395,,2,intensity_image,lidar_ouster_right,file
3411,3412,2023-09-29 13:18:41.246057,109.0,2,intensity_image,lidar_ouster_right,file
3412,3413,2023-09-29 13:18:41.346110,,2,intensity_image,lidar_ouster_right,file
3413,3414,2023-09-29 13:18:41.446163,,2,intensity_image,lidar_ouster_right,file
3414,3415,2023-09-29 13:18:41.547499,,2,intensity_image,lidar_ouster_right,file
3415,3416,2023-09-29 13:18:41.646073,,2,intensity_image,lidar_ouster_right,file
3416,3417,2023-09-29 13:18:41.745854,,2,intensity_image,lidar_ouster_right,file
3417,3418,2023-09-29 13:18:41.845373,,2,intensity_image,lidar_ouster_right,file
3418,3419,2023-09-29 13:18:41.945372,,2,intensity_image,lidar_ouster_right,file
3419,3420,2023-09-29 13:18:42.046434,,2,intensity_image,lidar_ouster_right,file
3420,3421,2023-09-29 13:18:42.145886,,2,intensity_image,lidar_ouster_right,file
3421,3422,2023-09-29 13:18:35.564720,,2,points,lidar_ouster_right,file
3422,3423,2023-09-29 13:18:35.663558,,2,points,lidar_ouster_right,file
3423,3424,2023-09-29 13:18:35.763777,,2,points,lidar_ouster_right,file
3424,3425,2023-09-29 13:18:35.862525,,2,points,lidar_ouster_right,file
3425,3426,2023-09-29 13:18:35.964097,,2,points,lidar_ouster_right,file
3426,3427,2023-09-29 13:18:36.061126,,2,points,lidar_ouster_right,file
3427,3428,2023-09-29 13:18:36.161944,,2,points,lidar_ouster_right,file
3428,3429,2023-09-29 13:18:36.261670,,2,points,lidar_ouster_right,file
3429,3430,2023-09-29 13:18:36.369564,,2,points,lidar_ouster_right,file
3430,3431,2023-09-29 13:18:36.463058,,2,points,lidar_ouster_right,file
3431,3432,2023-09-29 13:18:36.561481,,2,points,lidar_ouster_right,file
3432,3433,2023-09-29 13:18:36.664212,,2,points,lidar_ouster_right,file
3433,3434,2023-09-29 13:18:36.762783,,2,points,lidar_ouster_right,file
3434,3435,2023-09-29 13:18:36.861379,,2,points,lidar_ouster_right,file
3435,3436,2023-09-29 13:18:36.964823,66.0,2,points,lidar_ouster_right,file
3436,3437,2023-09-29 13:18:37.061727,,2,points,lidar_ouster_right,file
3437,3438,2023-09-29 13:18:37.165118,,2,points,lidar_ouster_right,file
3438,3439,2023-09-29 13:18:37.263613,,2,points,lidar_ouster_right,file
3439,3440,2023-09-29 13:18:37.361381,,2,points,lidar_ouster_right,file
3440,3441,2023-09-29 13:18:37.462244,,2,points,lidar_ouster_right,file
3441,3442,2023-09-29 13:18:37.565105,,2,points,lidar_ouster_right,file
3442,3443,2023-09-29 13:18:37.663682,,2,points,lidar_ouster_right,file
3443,3444,2023-09-29 13:18:37.761550,,2,points,lidar_ouster_right,file
3444,3445,2023-09-29 13:18:37.863094,,2,points,lidar_ouster_right,file
3445,3446,2023-09-29 13:18:37.964266,,2,points,lidar_ouster_right,file
3446,3447,2023-09-29 13:18:38.062251,,2,points,lidar_ouster_right,file
3447,3448,2023-09-29 13:18:38.163767,,2,points,lidar_ouster_right,file
3448,3449,2023-09-29 13:18:38.262056,,2,points,lidar_ouster_right,file
3449,3450,2023-09-29 13:18:38.362759,,2,points,lidar_ouster_right,file
3450,3451,2023-09-29 13:18:38.462504,81.0,2,points,lidar_ouster_right,file
3451,3452,2023-09-29 13:18:38.560872,82.0,2,points,lidar_ouster_right,file
3452,3453,2023-09-29 13:18:38.664296,,2,points,lidar_ouster_right,file
3453,3454,2023-09-29 13:18:38.763660,,2,points,lidar_ouster_right,file
3454,3455,2023-09-29 13:18:38.860255,,2,points,lidar_ouster_right,file
3455,3456,2023-09-29 13:18:38.964204,,2,points,lidar_ouster_right,file
3456,3457,2023-09-29 13:18:39.065991,,2,points,lidar_ouster_right,file
3457,3458,2023-09-29 13:18:39.163616,88.0,2,points,lidar_ouster_right,file
3458,3459,2023-09-29 13:18:39.264082,,2,points,lidar_ouster_right,file
3459,3460,2023-09-29 13:18:39.366268,,2,points,lidar_ouster_right,file
3460,3461,2023-09-29 13:18:39.461015,,2,points,lidar_ouster_right,file
3461,3462,2023-09-29 13:18:39.562665,,2,points,lidar_ouster_right,file
3462,3463,2023-09-29 13:18:39.663827,,2,points,lidar_ouster_right,file
3463,3464,2023-09-29 13:18:39.764360,,2,points,lidar_ouster_right,file
3464,3465,2023-09-29 13:18:39.865023,,2,points,lidar_ouster_right,file
3465,3466,2023-09-29 13:18:39.963707,,2,points,lidar_ouster_right,file
3466,3467,2023-09-29 13:18:40.063520,,2,points,lidar_ouster_right,file
3467,3468,2023-09-29 13:18:40.160420,,2,points,lidar_ouster_right,file
3468,3469,2023-09-29 13:18:40.261712,,2,points,lidar_ouster_right,file
3469,3470,2023-09-29 13:18:40.365393,,2,points,lidar_ouster_right,file
3470,3471,2023-09-29 13:18:40.462893,,2,points,lidar_ouster_right,file
3471,3472,2023-09-29 13:18:40.565183,,2,points,lidar_ouster_right,file
3472,3473,2023-09-29 13:18:40.665454,,2,points,lidar_ouster_right,file
3473,3474,2023-09-29 13:18:40.763580,,2,points,lidar_ouster_right,file
3474,3475,2023-09-29 13:18:40.863632,,2,points,lidar_ouster_right,file
3475,3476,2023-09-29 13:18:40.962875,,2,points,lidar_ouster_right,file
3476,3477,2023-09-29 13:18:41.060947,,2,points,lidar_ouster_right,file
3477,3478,2023-09-29 13:18:41.163540,,2,points,lidar_ouster_right,file
3478,3479,2023-09-29 13:18:41.264201,109.0,2,points,lidar_ouster_right,file
3479,3480,2023-09-29 13:18:41.365358,,2,points,lidar_ouster_right,file
3480,3481,2023-09-29 13:18:41.462798,,2,points,lidar_ouster_right,file
3481,3482,2023-09-29 13:18:41.563794,,2,points,lidar_ouster_right,file
3482,3483,2023-09-29 13:18:41.665513,,2,points,lidar_ouster_right,file
3483,3484,2023-09-29 13:18:41.761014,,2,points,lidar_ouster_right,file
3484,3485,2023-09-29 13:18:41.861659,,2,points,lidar_ouster_right,file
3485,3486,2023-09-29 13:18:41.962656,,2,points,lidar_ouster_right,file
3486,3487,2023-09-29 13:18:42.062419,,2,points,lidar_ouster_right,file
3487,3488,2023-09-29 13:18:42.168189,,2,points,lidar_ouster_right,file
3488,3489,2023-09-29 13:18:35.543564,,2,range_image,lidar_ouster_right,file
3489,3490,2023-09-29 13:18:35.643893,,2,range_image,lidar_ouster_right,file
3490,3491,2023-09-29 13:18:35.744652,,2,range_image,lidar_ouster_right,file
3491,3492,2023-09-29 13:18:35.843693,,2,range_image,lidar_ouster_right,file
3492,3493,2023-09-29 13:18:35.946217,,2,range_image,lidar_ouster_right,file
3493,3494,2023-09-29 13:18:36.044269,,2,range_image,lidar_ouster_right,file
3494,3495,2023-09-29 13:18:36.143412,,2,range_image,lidar_ouster_right,file
3495,3496,2023-09-29 13:18:36.243291,,2,range_image,lidar_ouster_right,file
3496,3497,2023-09-29 13:18:36.345368,,2,range_image,lidar_ouster_right,file
3497,3498,2023-09-29 13:18:36.543754,,2,range_image,lidar_ouster_right,file
3498,3499,2023-09-29 13:18:36.644897,,2,range_image,lidar_ouster_right,file
3499,3500,2023-09-29 13:18:36.746173,,2,range_image,lidar_ouster_right,file
3500,3501,2023-09-29 13:18:36.843797,,2,range_image,lidar_ouster_right,file
3501,3502,2023-09-29 13:18:36.945202,66.0,2,range_image,lidar_ouster_right,file
3502,3503,2023-09-29 13:18:37.043804,,2,range_image,lidar_ouster_right,file
3503,3504,2023-09-29 13:18:37.144894,,2,range_image,lidar_ouster_right,file
3504,3505,2023-09-29 13:18:37.244851,,2,range_image,lidar_ouster_right,file
3505,3506,2023-09-29 13:18:37.343663,,2,range_image,lidar_ouster_right,file
3506,3507,2023-09-29 13:18:37.443938,,2,range_image,lidar_ouster_right,file
3507,3508,2023-09-29 13:18:37.546742,,2,range_image,lidar_ouster_right,file
3508,3509,2023-09-29 13:18:37.644464,,2,range_image,lidar_ouster_right,file
3509,3510,2023-09-29 13:18:37.744049,,2,range_image,lidar_ouster_right,file
3510,3511,2023-09-29 13:18:37.846001,,2,range_image,lidar_ouster_right,file
3511,3512,2023-09-29 13:18:37.944383,,2,range_image,lidar_ouster_right,file
3512,3513,2023-09-29 13:18:38.044279,,2,range_image,lidar_ouster_right,file
3513,3514,2023-09-29 13:18:38.145844,,2,range_image,lidar_ouster_right,file
3514,3515,2023-09-29 13:18:38.243954,,2,range_image,lidar_ouster_right,file
3515,3516,2023-09-29 13:18:38.345711,,2,range_image,lidar_ouster_right,file
3516,3517,2023-09-29 13:18:38.445464,81.0,2,range_image,lidar_ouster_right,file
3517,3518,2023-09-29 13:18:38.543843,82.0,2,range_image,lidar_ouster_right,file
3518,3519,2023-09-29 13:18:38.644214,,2,range_image,lidar_ouster_right,file
3519,3520,2023-09-29 13:18:38.745387,,2,range_image,lidar_ouster_right,file
3520,3521,2023-09-29 13:18:38.843796,,2,range_image,lidar_ouster_right,file
3521,3522,2023-09-29 13:18:38.944429,,2,range_image,lidar_ouster_right,file
3522,3523,2023-09-29 13:18:39.046623,,2,range_image,lidar_ouster_right,file
3523,3524,2023-09-29 13:18:39.145822,88.0,2,range_image,lidar_ouster_right,file
3524,3525,2023-09-29 13:18:39.244336,,2,range_image,lidar_ouster_right,file
3525,3526,2023-09-29 13:18:39.346316,,2,range_image,lidar_ouster_right,file
3526,3527,2023-09-29 13:18:39.444920,,2,range_image,lidar_ouster_right,file
3527,3528,2023-09-29 13:18:39.544813,,2,range_image,lidar_ouster_right,file
3528,3529,2023-09-29 13:18:39.645543,,2,range_image,lidar_ouster_right,file
3529,3530,2023-09-29 13:18:39.745485,,2,range_image,lidar_ouster_right,file
3530,3531,2023-09-29 13:18:39.844988,,2,range_image,lidar_ouster_right,file
3531,3532,2023-09-29 13:18:39.947599,,2,range_image,lidar_ouster_right,file
3532,3533,2023-09-29 13:18:40.045353,,2,range_image,lidar_ouster_right,file
3533,3534,2023-09-29 13:18:40.144486,,2,range_image,lidar_ouster_right,file
3534,3535,2023-09-29 13:18:40.245493,,2,range_image,lidar_ouster_right,file
3535,3536,2023-09-29 13:18:40.345192,,2,range_image,lidar_ouster_right,file
3536,3537,2023-09-29 13:18:40.444736,,2,range_image,lidar_ouster_right,file
3537,3538,2023-09-29 13:18:40.546939,,2,range_image,lidar_ouster_right,file
3538,3539,2023-09-29 13:18:40.645401,,2,range_image,lidar_ouster_right,file
3539,3540,2023-09-29 13:18:40.748106,,2,range_image,lidar_ouster_right,file
3540,3541,2023-09-29 13:18:40.846194,,2,range_image,lidar_ouster_right,file
3541,3542,2023-09-29 13:18:40.944859,,2,range_image,lidar_ouster_right,file
3542,3543,2023-09-29 13:18:41.046027,,2,range_image,lidar_ouster_right,file
3543,3544,2023-09-29 13:18:41.146206,,2,range_image,lidar_ouster_right,file
3544,3545,2023-09-29 13:18:41.245690,109.0,2,range_image,lidar_ouster_right,file
3545,3546,2023-09-29 13:18:41.345726,,2,range_image,lidar_ouster_right,file
3546,3547,2023-09-29 13:18:41.445961,,2,range_image,lidar_ouster_right,file
3547,3548,2023-09-29 13:18:41.547470,,2,range_image,lidar_ouster_right,file
3548,3549,2023-09-29 13:18:41.645802,,2,range_image,lidar_ouster_right,file
3549,3550,2023-09-29 13:18:41.745686,,2,range_image,lidar_ouster_right,file
3550,3551,2023-09-29 13:18:41.845043,,2,range_image,lidar_ouster_right,file
3551,3552,2023-09-29 13:18:41.945352,,2,range_image,lidar_ouster_right,file
3552,3553,2023-09-29 13:18:42.046185,,2,range_image,lidar_ouster_right,file
3553,3554,2023-09-29 13:18:42.145589,,2,range_image,lidar_ouster_right,file
3554,3555,2023-09-29 13:18:35.572844,,2,range_image,lidar_ouster_left,file
3555,3556,2023-09-29 13:18:35.673403,,2,range_image,lidar_ouster_left,file
3556,3557,2023-09-29 13:18:35.772243,,2,range_image,lidar_ouster_left,file
3557,3558,2023-09-29 13:18:35.872057,,2,range_image,lidar_ouster_left,file
3558,3559,2023-09-29 13:18:35.972903,,2,range_image,lidar_ouster_left,file
3559,3560,2023-09-29 13:18:36.072351,,2,range_image,lidar_ouster_left,file
3560,3561,2023-09-29 13:18:36.174338,,2,range_image,lidar_ouster_left,file
3561,3562,2023-09-29 13:18:36.272886,,2,range_image,lidar_ouster_left,file
3562,3563,2023-09-29 13:18:36.372383,,2,range_image,lidar_ouster_left,file
3563,3564,2023-09-29 13:18:36.472466,,2,range_image,lidar_ouster_left,file
3564,3565,2023-09-29 13:18:36.573350,,2,range_image,lidar_ouster_left,file
3565,3566,2023-09-29 13:18:36.673159,,2,range_image,lidar_ouster_left,file
3566,3567,2023-09-29 13:18:36.772254,,2,range_image,lidar_ouster_left,file
3567,3568,2023-09-29 13:18:36.873384,,2,range_image,lidar_ouster_left,file
3568,3569,2023-09-29 13:18:36.973447,66.0,2,range_image,lidar_ouster_left,file
3569,3570,2023-09-29 13:18:37.071794,,2,range_image,lidar_ouster_left,file
3570,3571,2023-09-29 13:18:37.173336,,2,range_image,lidar_ouster_left,file
3571,3572,2023-09-29 13:18:37.271739,,2,range_image,lidar_ouster_left,file
3572,3573,2023-09-29 13:18:37.372222,,2,range_image,lidar_ouster_left,file
3573,3574,2023-09-29 13:18:37.472696,,2,range_image,lidar_ouster_left,file
3574,3575,2023-09-29 13:18:37.572846,,2,range_image,lidar_ouster_left,file
3575,3576,2023-09-29 13:18:37.672156,,2,range_image,lidar_ouster_left,file
3576,3577,2023-09-29 13:18:37.775049,,2,range_image,lidar_ouster_left,file
3577,3578,2023-09-29 13:18:37.871952,,2,range_image,lidar_ouster_left,file
3578,3579,2023-09-29 13:18:37.972569,,2,range_image,lidar_ouster_left,file
3579,3580,2023-09-29 13:18:38.073694,,2,range_image,lidar_ouster_left,file
3580,3581,2023-09-29 13:18:38.172399,,2,range_image,lidar_ouster_left,file
3581,3582,2023-09-29 13:18:38.272418,,2,range_image,lidar_ouster_left,file
3582,3583,2023-09-29 13:18:38.373006,,2,range_image,lidar_ouster_left,file
3583,3584,2023-09-29 13:18:38.472075,81.0,2,range_image,lidar_ouster_left,file
3584,3585,2023-09-29 13:18:38.574476,82.0,2,range_image,lidar_ouster_left,file
3585,3586,2023-09-29 13:18:38.673494,,2,range_image,lidar_ouster_left,file
3586,3587,2023-09-29 13:18:38.772326,,2,range_image,lidar_ouster_left,file
3587,3588,2023-09-29 13:18:38.872122,,2,range_image,lidar_ouster_left,file
3588,3589,2023-09-29 13:18:38.973521,,2,range_image,lidar_ouster_left,file
3589,3590,2023-09-29 13:18:39.072046,,2,range_image,lidar_ouster_left,file
3590,3591,2023-09-29 13:18:39.172331,88.0,2,range_image,lidar_ouster_left,file
3591,3592,2023-09-29 13:18:39.273596,,2,range_image,lidar_ouster_left,file
3592,3593,2023-09-29 13:18:39.373328,,2,range_image,lidar_ouster_left,file
3593,3594,2023-09-29 13:18:39.471750,,2,range_image,lidar_ouster_left,file
3594,3595,2023-09-29 13:18:39.572667,,2,range_image,lidar_ouster_left,file
3595,3596,2023-09-29 13:18:39.672145,,2,range_image,lidar_ouster_left,file
3596,3597,2023-09-29 13:18:39.771819,,2,range_image,lidar_ouster_left,file
3597,3598,2023-09-29 13:18:39.872868,,2,range_image,lidar_ouster_left,file
3598,3599,2023-09-29 13:18:39.972084,,2,range_image,lidar_ouster_left,file
3599,3600,2023-09-29 13:18:40.072099,,2,range_image,lidar_ouster_left,file
3600,3601,2023-09-29 13:18:40.174285,,2,range_image,lidar_ouster_left,file
3601,3602,2023-09-29 13:18:40.272004,,2,range_image,lidar_ouster_left,file
3602,3603,2023-09-29 13:18:40.371695,,2,range_image,lidar_ouster_left,file
3603,3604,2023-09-29 13:18:40.472728,,2,range_image,lidar_ouster_left,file
3604,3605,2023-09-29 13:18:40.572270,,2,range_image,lidar_ouster_left,file
3605,3606,2023-09-29 13:18:40.671812,,2,range_image,lidar_ouster_left,file
3606,3607,2023-09-29 13:18:40.772874,,2,range_image,lidar_ouster_left,file
3607,3608,2023-09-29 13:18:40.872041,,2,range_image,lidar_ouster_left,file
3608,3609,2023-09-29 13:18:40.973890,,2,range_image,lidar_ouster_left,file
3609,3610,2023-09-29 13:18:41.072551,,2,range_image,lidar_ouster_left,file
3610,3611,2023-09-29 13:18:41.171900,,2,range_image,lidar_ouster_left,file
3611,3612,2023-09-29 13:18:41.272109,109.0,2,range_image,lidar_ouster_left,file
3612,3613,2023-09-29 13:18:41.372543,,2,range_image,lidar_ouster_left,file
3613,3614,2023-09-29 13:18:41.471699,,2,range_image,lidar_ouster_left,file
3614,3615,2023-09-29 13:18:41.571890,,2,range_image,lidar_ouster_left,file
3615,3616,2023-09-29 13:18:41.673321,,2,range_image,lidar_ouster_left,file
3616,3617,2023-09-29 13:18:41.774083,,2,range_image,lidar_ouster_left,file
3617,3618,2023-09-29 13:18:41.871995,,2,range_image,lidar_ouster_left,file
3618,3619,2023-09-29 13:18:41.972826,,2,range_image,lidar_ouster_left,file
3619,3620,2023-09-29 13:18:42.072128,,2,range_image,lidar_ouster_left,file
3620,3621,2023-09-29 13:18:42.172332,,2,range_image,lidar_ouster_left,file
3621,3622,2023-09-29 13:18:35.506641,,2,imu,lidar_ouster_left,imu
3622,3623,2023-09-29 13:18:35.516014,,2,imu,lidar_ouster_left,imu
3623,3624,2023-09-29 13:18:35.525380,,2,imu,lidar_ouster_left,imu
3624,3625,2023-09-29 13:18:35.536305,,2,imu,lidar_ouster_left,imu
3625,3626,2023-09-29 13:18:35.545679,,2,imu,lidar_ouster_left,imu
3626,3627,2023-09-29 13:18:35.557423,,2,imu,lidar_ouster_left,imu
3627,3628,2023-09-29 13:18:35.565984,,2,imu,lidar_ouster_left,imu
3628,3629,2023-09-29 13:18:35.592396,,2,imu,lidar_ouster_left,imu
3629,3630,2023-09-29 13:18:35.592582,,2,imu,lidar_ouster_left,imu
3630,3631,2023-09-29 13:18:35.595668,,2,imu,lidar_ouster_left,imu
3631,3632,2023-09-29 13:18:35.606577,,2,imu,lidar_ouster_left,imu
3632,3633,2023-09-29 13:18:35.615966,,2,imu,lidar_ouster_left,imu
3633,3634,2023-09-29 13:18:35.627076,,2,imu,lidar_ouster_left,imu
3634,3635,2023-09-29 13:18:35.636308,,2,imu,lidar_ouster_left,imu
3635,3636,2023-09-29 13:18:35.645657,,2,imu,lidar_ouster_left,imu
3636,3637,2023-09-29 13:18:35.656565,,2,imu,lidar_ouster_left,imu
3637,3638,2023-09-29 13:18:35.665931,,2,imu,lidar_ouster_left,imu
3638,3639,2023-09-29 13:18:35.686839,,2,imu,lidar_ouster_left,imu
3639,3640,2023-09-29 13:18:35.686857,,2,imu,lidar_ouster_left,imu
3640,3641,2023-09-29 13:18:35.695616,,2,imu,lidar_ouster_left,imu
3641,3642,2023-09-29 13:18:35.706531,,2,imu,lidar_ouster_left,imu
3642,3643,2023-09-29 13:18:35.715913,,2,imu,lidar_ouster_left,imu
3643,3644,2023-09-29 13:18:35.726859,,2,imu,lidar_ouster_left,imu
3644,3645,2023-09-29 13:18:35.736235,,2,imu,lidar_ouster_left,imu
3645,3646,2023-09-29 13:18:35.745611,,2,imu,lidar_ouster_left,imu
3646,3647,2023-09-29 13:18:35.756504,,2,imu,lidar_ouster_left,imu
3647,3648,2023-09-29 13:18:35.765882,,2,imu,lidar_ouster_left,imu
3648,3649,2023-09-29 13:18:35.787318,,2,imu,lidar_ouster_left,imu
3649,3650,2023-09-29 13:18:35.787504,,2,imu,lidar_ouster_left,imu
3650,3651,2023-09-29 13:18:35.795586,,2,imu,lidar_ouster_left,imu
